url,written,written_human_readable,origin
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate3-Red-A.ome.zarr,1361192256.0,1.27 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5492
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate14-Red-A-repeated.ome.zarr,1430902790.4,1.33 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5514
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate11-Green-A.ome.zarr,1441062739.1999998,1.34 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5531
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate5-TS-Red-A.ome.zarr,978796173.6,933.45 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5603
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate7-Green-A.ome.zarr,1353462470.4,1.26 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5451
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate4-TS-Blue-A.ome.zarr,1850863792.8,1.72 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5625
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate14-Yellow-A.ome.zarr,1330148860.8000002,1.24 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5511
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Target-1-A.ome.zarr,565362652.0,539.17 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5638
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate3-Green-A.ome.zarr,1359709920.0,1.27 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5494
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate1-Yellow-B.ome.zarr,1370368368.0,1.28 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5389
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate12-Yellow-A.ome.zarr,1357515830.4,1.26 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5503
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate4-Yellow-A.ome.zarr,2665704172.8,2.48 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5478
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate11-Red-B.ome.zarr,1404252739.1999998,1.31 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5533
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate2-Red-A.ome.zarr,1375887849.6,1.28 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5459
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate11-Yellow-A.ome.zarr,1403202720.0,1.31 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5528
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate5-Green-B.ome.zarr,1329043987.1999998,1.24 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5499
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate5-Red-A.ome.zarr,1403066630.4,1.31 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5500
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate2-Blue-B.ome.zarr,1439614771.1999998,1.34 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5456
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate4-Blue-A.ome.zarr,1346249913.6,1.25 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5475
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate4-Green-A.ome.zarr,1356628761.6,1.26 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5471
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate4-TS-Green-A.ome.zarr,2855075493.6,2.66 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5623
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate2-TS-Red-B.ome.zarr,2466998730.0,2.30 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5634
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate1-Green-A.ome.zarr,1353149068.8000002,1.26 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5386
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate4-TS-Red-B.ome.zarr,2512610499.6,2.34 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5619
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate1-TS-Green-A.ome.zarr,1810177696.8,1.69 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5561
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate4-Yellow-B.ome.zarr,1360335312.0,1.27 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5477
